p1,p2,p3,p4,label
1,0,2527,0,1
0,0,2526,1,1
0,1,2528,0,1
1,0,2528,0,1
0,0,2527,1,1
0,1,2529,0,1
1,0,2529,0,1
0,0,2528,1,1
0,1,2530,0,1
1,0,2530,0,1
0,0,2529,1,1
0,1,2531,0,1
1,0,2531,0,1
0,0,2530,1,1
0,1,2532,0,1
1,0,2532,0,1
0,0,2531,1,1
0,1,2533,0,1
1,0,2533,0,1
0,0,2532,1,1
0,1,2534,0,1
1,0,2534,0,1
0,0,2533,1,1
0,1,2535,0,1
1,0,2535,0,1
0,0,2534,1,1
0,1,2536,0,1
1,0,2536,0,1
0,0,2535,1,1
0,1,2537,0,1
1,0,2537,0,1
0,0,2536,1,1
0,1,2538,0,1
1,0,2538,0,1
0,0,2537,1,1
0,1,2539,0,1
1,0,2539,0,1
0,0,2538,1,1
0,1,2540,0,1
1,0,2540,0,1
0,0,2539,1,1
0,1,2541,0,1
1,0,2541,0,1
0,0,2540,1,1
0,1,2542,0,1
1,0,2542,0,1
0,0,2541,1,1
0,1,2543,0,1
1,0,2543,0,1
0,0,2542,1,1
0,1,2544,0,1
1,0,2544,0,1
0,0,2543,1,1
0,1,2545,0,1
1,0,2545,0,1
0,0,2544,1,1
0,1,2546,0,1
1,0,2546,0,1
0,0,2545,1,1
0,1,2547,0,1
1,0,2547,0,1
0,0,2546,1,1
0,1,2548,0,1
1,0,2548,0,1
0,0,2547,1,1
0,1,2549,0,1
1,0,2549,0,1
0,0,2548,1,1
0,1,2550,0,1
1,0,2550,0,1
0,0,2549,1,1
0,1,2551,0,1
1,0,2551,0,1
0,0,2550,1,1
0,1,2552,0,1
1,0,2552,0,1
0,0,2551,1,1
0,1,2553,0,1
1,0,2553,0,1
0,0,2552,1,1
0,1,2554,0,1
1,0,2554,0,1
0,0,2553,1,1
0,1,2555,0,1
1,0,2555,0,1
0,0,2554,1,1
0,1,2556,0,1
1,0,2556,0,1
0,0,2555,1,1
0,1,2557,0,1
1,0,2557,0,1
0,0,2556,1,1
0,1,2558,0,1
1,0,2558,0,1
0,0,2557,1,1
0,1,2559,0,1
1,0,2559,0,1
0,0,2558,1,1
0,1,2560,0,1
1,0,2560,0,1
0,0,2559,1,1
0,1,2561,0,1
1,0,2561,0,1
0,0,2560,1,1
0,1,2562,0,1
1,0,2562,0,1
0,0,2561,1,1
0,1,2563,0,1
1,0,2563,0,1
0,0,2562,1,1
0,1,2564,0,1
1,0,2564,0,1
0,0,2563,1,1
0,1,2565,0,1
1,0,2565,0,1
0,0,2564,1,1
0,1,2566,0,1
1,0,2566,0,1
0,0,2565,1,1
0,1,2567,0,1
1,0,2567,0,1
0,0,2566,1,1
0,1,2568,0,1
1,0,2568,0,1
0,0,2567,1,1
0,1,2569,0,1
1,0,2569,0,1
0,0,2568,1,1
0,1,2570,0,1
1,0,2570,0,1
0,0,2569,1,1
0,1,2571,0,1
1,0,2571,0,1
0,0,2570,1,1
0,1,2572,0,1
1,0,2572,0,1
0,0,2571,1,1
0,1,2573,0,1
1,0,2573,0,1
0,0,2572,1,1
0,1,2574,0,1
1,0,2574,0,1
0,0,2573,1,1
0,1,2575,0,1
1,0,2575,0,1
0,0,2574,1,1
0,1,2576,0,1
1,0,2576,0,1
0,0,2575,1,1
0,1,2577,0,1
1,0,2577,0,1
0,0,2576,1,1
0,1,2578,0,1
1,0,2578,0,1
0,0,2577,1,1
0,1,2579,0,1
1,0,2579,0,1
0,0,2578,1,1
0,1,2580,0,1
1,0,2580,0,1
0,0,2579,1,1
0,1,2581,0,1
1,0,2581,0,1
0,0,2580,1,1
0,1,2582,0,1
1,0,2582,0,1
0,0,2581,1,1
0,1,2583,0,1
1,0,2583,0,1
0,0,2582,1,1
0,1,2584,0,1
1,0,2584,0,1
0,0,2583,1,1
0,1,2585,0,1
1,0,2585,0,1
0,0,2584,1,1
0,1,2586,0,1
1,0,2586,0,1
0,0,2585,1,1
0,1,2587,0,1
1,0,2587,0,1
0,0,2586,1,1
0,1,2588,0,1
1,0,2588,0,1
0,0,2587,1,1
0,1,2589,0,1
1,0,2589,0,1
0,0,2588,1,1
0,1,2590,0,1
1,0,2590,0,1
0,0,2589,1,1
0,1,2591,0,1
1,0,2591,0,1
0,0,2590,1,1
0,1,2592,0,1
1,0,2592,0,1
0,0,2591,1,1
0,1,2593,0,1
1,0,2593,0,1
0,0,2592,1,1
0,1,2594,0,1
1,0,2594,0,1
0,0,2593,1,1
0,1,2595,0,1
1,0,2595,0,1
0,0,2594,1,1
0,1,2596,0,1
1,0,2596,0,1
0,0,2595,1,1
0,1,2597,0,1
1,0,2597,0,1
0,0,2596,1,1
0,1,2598,0,1
1,0,2598,0,1
0,0,2597,1,1
0,1,2599,0,1
1,0,2599,0,1
0,0,2598,1,1
0,1,2600,0,1
1,0,2600,0,1
0,0,2599,1,1
0,1,2601,0,1
1,0,2601,0,1
0,0,2600,1,1
0,1,2602,0,1
1,0,2602,0,1
0,0,2601,1,1
0,1,2603,0,1
1,0,2603,0,1
0,0,2602,1,1
0,1,2604,0,1
1,0,2604,0,1
0,0,2603,1,1
0,1,2605,0,1
1,0,2605,0,1
0,0,2604,1,1
0,1,2606,0,1
1,0,2606,0,1
0,0,2605,1,1
0,1,2607,0,1
1,0,2607,0,1
0,0,2606,1,1
0,1,2608,0,1
1,0,2608,0,1
0,0,2607,1,1
0,1,2609,0,1
1,0,2609,0,1
0,0,2608,1,1
0,1,2610,0,1
1,0,2610,0,1
0,0,2609,1,1
0,1,2611,0,1
1,0,2611,0,1
0,0,2610,1,1
0,1,2612,0,1
1,0,2612,0,1
0,0,2611,1,1
0,1,2613,0,1
1,0,2613,0,1
0,0,2612,1,1
0,1,2614,0,1
1,0,2614,0,1
0,0,2613,1,1
0,1,2615,0,1
1,0,2615,0,1
0,0,2614,1,1
0,1,2616,0,1
1,0,2616,0,1
0,0,2615,1,1
0,1,2617,0,1
1,0,2617,0,1
0,0,2616,1,1
0,1,2618,0,1
1,0,2618,0,1
0,0,2617,1,1
0,1,2619,0,1
1,0,2619,0,1
0,0,2618,1,1
0,1,2620,0,1
1,0,2620,0,1
0,0,2619,1,1
0,1,2621,0,1
1,0,2621,0,1
0,0,2620,1,1
0,1,2622,0,1
1,0,2622,0,1
0,0,2621,1,1
0,1,2623,0,1
1,0,2623,0,1
0,0,2622,1,1
0,1,2624,0,1
1,0,2624,0,1
0,0,2623,1,1
0,1,2625,0,1
1,0,2625,0,1
0,0,2624,1,1
0,1,2626,0,1
1,0,2626,0,1
0,0,2625,1,1
0,1,2627,0,1
1,0,2627,0,1
0,0,2626,1,1
0,1,2628,0,1
1,0,2628,0,1
0,0,2627,1,1
0,1,2629,0,1
1,0,2629,0,1
0,0,2628,1,1
0,1,2630,0,1
1,0,2630,0,1
0,0,2629,1,1
0,1,2631,0,1
1,0,2631,0,1
0,0,2630,1,1
0,1,2632,0,1
1,0,2632,0,1
0,0,2631,1,1
0,1,2633,0,1
1,0,2633,0,1
0,0,2632,1,1
0,1,2634,0,1
1,0,2634,0,1
0,0,2633,1,1
0,1,2635,0,1
1,0,2635,0,1
0,0,2634,1,1
0,1,2636,0,1
1,0,2636,0,1
0,0,2635,1,1
0,1,2637,0,1
1,0,2637,0,1
0,0,2636,1,1
0,1,2638,0,1
1,0,2638,0,1
0,0,2637,1,1
0,1,2639,0,1
1,0,2639,0,1
0,0,2638,1,1
0,1,2640,0,1
1,0,2640,0,1
0,0,2639,1,1
0,1,2641,0,1
1,0,2641,0,1
0,0,2640,1,1
0,1,2642,0,1
1,0,2642,0,1
0,0,2641,1,1
0,1,2643,0,1
1,0,2643,0,1
0,0,2642,1,1
0,1,2644,0,1
1,0,2644,0,1
0,0,2643,1,1
0,1,2645,0,1
1,0,2645,0,1
0,0,2644,1,1
0,1,2646,0,1
1,0,2646,0,1
0,0,2645,1,1
0,1,2647,0,1
1,0,2647,0,1
0,0,2646,1,1
0,1,2648,0,1
1,0,2648,0,1
0,0,2647,1,1
0,1,2649,0,1
1,0,2649,0,1
0,0,2648,1,1
0,1,2650,0,1
1,0,2650,0,1
0,0,2649,1,1
0,1,2651,0,1
1,0,2651,0,1
0,0,2650,1,1
0,1,2652,0,1
1,0,2652,0,1
0,0,2651,1,1
0,1,2653,0,1
1,0,2653,0,1
0,0,2652,1,1
0,1,2654,0,1
1,0,2654,0,1
0,0,2653,1,1
0,1,2655,0,1
1,0,2655,0,1
0,0,2654,1,1
0,1,2656,0,1
1,0,2656,0,1
0,0,2655,1,1
0,1,2657,0,1
1,0,2657,0,1
0,0,2656,1,1
0,1,2658,0,1
1,0,2658,0,1
0,0,2657,1,1
0,1,2659,0,1
1,0,2659,0,1
0,0,2658,1,1
0,1,2660,0,1
1,0,2660,0,1
0,0,2659,1,1
0,1,2661,0,1
1,0,2661,0,1
0,0,2660,1,1
0,1,2662,0,1
1,0,2662,0,1
0,0,2661,1,1
0,1,2663,0,1
1,0,2663,0,1
0,0,2662,1,1
0,1,2664,0,1
1,0,2664,0,1
0,0,2663,1,1
0,1,2665,0,1
1,0,2665,0,1
0,0,2664,1,1
0,1,2666,0,1
1,0,2666,0,1
0,0,2665,1,1
0,1,2667,0,1
1,0,2667,0,1
0,0,2666,1,1
0,1,2668,0,1
1,0,2668,0,1
0,0,2667,1,1
0,1,2669,0,1
1,0,2669,0,1
0,0,2668,1,1
0,1,2670,0,1
1,0,2670,0,1
0,0,2669,1,1
0,1,2671,0,1
1,0,2671,0,1
0,0,2670,1,1
0,1,2672,0,1
1,0,2672,0,1
0,0,2671,1,1
0,1,2673,0,1
1,0,2673,0,1
0,0,2672,1,1
0,1,2674,0,1
1,0,2674,0,1
0,0,2673,1,1
0,1,2675,0,1
1,0,2675,0,1
0,0,2674,1,1
0,1,2676,0,1
1,0,2676,0,1
0,0,2675,1,1
0,1,2677,0,1
1,0,2677,0,1
0,0,2676,1,1
0,1,2678,0,1
1,0,2678,0,1
0,0,2677,1,1
0,1,2679,0,1
1,0,2679,0,1
0,0,2678,1,1
0,1,2680,0,1
1,0,2680,0,1
0,0,2679,1,1
0,1,2681,0,1
1,0,2681,0,1
0,0,2680,1,1
0,1,2682,0,1
1,0,2682,0,1
0,0,2681,1,1
0,1,2683,0,1
1,0,2683,0,1
0,0,2682,1,1
0,1,2684,0,1
1,0,2684,0,1
0,0,2683,1,1
0,1,2685,0,1
1,0,2685,0,1
0,0,2684,1,1
0,1,2686,0,1
1,0,2686,0,1
0,0,2685,1,1
0,1,2687,0,1
1,0,2687,0,1
0,0,2686,1,1
0,1,2688,0,1
1,0,2688,0,1
0,0,2687,1,1
0,1,2689,0,1
1,0,2689,0,1
0,0,2688,1,1
0,1,2690,0,1
1,0,2690,0,1
0,0,2689,1,1
0,1,2691,0,1
1,0,2691,0,1
0,0,2690,1,1
0,1,2692,0,1
1,0,2692,0,1
0,0,2691,1,1
0,1,2693,0,1
1,0,2693,0,1
0,0,2692,1,1
0,1,2694,0,1
1,0,2694,0,1
0,0,2693,1,1
0,1,2695,0,1
1,0,2695,0,1
0,0,2694,1,1
0,1,2696,0,1
1,0,2696,0,1
0,0,2695,1,1
0,1,2697,0,1
1,0,2697,0,1
0,0,2696,1,1
0,1,2698,0,1
1,0,2698,0,1
0,0,2697,1,1
0,1,2699,0,1
1,0,2699,0,1
0,0,2698,1,1
0,1,2700,0,1
1,0,2700,0,1
0,0,2699,1,1
0,1,2701,0,1
1,0,2701,0,1
0,0,2700,1,1
0,1,2702,0,1
1,0,2702,0,1
0,0,2701,1,1
0,1,2703,0,1
1,0,2703,0,1
0,0,2702,1,1
0,1,2704,0,1
1,0,2704,0,1
0,0,2703,1,1
0,1,2705,0,1
1,0,2705,0,1
0,0,2704,1,1
0,1,2706,0,1
1,0,2706,0,1
0,0,2705,1,1
0,1,2707,0,1
1,0,2707,0,1
0,0,2706,1,1
0,1,2708,0,1
1,0,2708,0,1
0,0,2707,1,1
0,1,2709,0,1
1,0,2709,0,1
0,0,2708,1,1
0,1,2710,0,1
1,0,2710,0,1
0,0,2709,1,1
0,1,2711,0,1
1,0,2711,0,1
0,0,2710,1,1
0,1,2712,0,1
1,0,2712,0,1
0,0,2711,1,1
0,1,2713,0,1
1,0,2713,0,1
0,0,2712,1,1
0,1,2714,0,1
1,0,2714,0,1
0,0,2713,1,1
0,1,2715,0,1
1,0,2715,0,1
0,0,2714,1,1
0,1,2716,0,1
1,0,2716,0,1
0,0,2715,1,1
0,1,2717,0,1
1,0,2717,0,1
0,0,2716,1,1
0,1,2718,0,1
1,0,2718,0,1
0,0,2717,1,1
0,1,2719,0,1
1,0,2719,0,1
0,0,2718,1,1
0,1,2720,0,1
1,0,2720,0,1
0,0,2719,1,1
0,1,2721,0,1
1,0,2721,0,1
0,0,2720,1,1
0,1,2722,0,1
1,0,2722,0,1
0,0,2721,1,1
0,1,2723,0,1
1,0,2723,0,1
0,0,2722,1,1
0,1,2724,0,1
1,0,2724,0,1
0,0,2723,1,1
0,1,2725,0,1
1,0,2725,0,1
0,0,2724,1,1
0,1,2726,0,1
1,0,2726,0,1
0,0,2725,1,1
0,1,2727,0,1
1,0,2727,0,1
0,0,2726,1,1
0,1,2728,0,1
1,0,2728,0,1
0,0,2727,1,1
0,1,2729,0,1
1,0,2729,0,1
0,0,2728,1,1
0,1,2730,0,1
1,0,2730,0,1
0,0,2729,1,1
0,1,2731,0,1
1,0,2731,0,1
0,0,2730,1,1
0,1,2732,0,1
1,0,2732,0,1
0,0,2731,1,1
0,1,2733,0,1
1,0,2733,0,1
0,0,2732,1,1
0,1,2734,0,1
1,0,2734,0,1
0,0,2733,1,1
0,1,2735,0,1
1,0,2735,0,1
0,0,2734,1,1
0,1,2736,0,1
1,0,2736,0,1
0,0,2735,1,1
0,1,2737,0,1
1,0,2737,0,1
0,0,2736,1,1
0,1,2738,0,1
1,0,2738,0,1
0,0,2737,1,1
0,1,2739,0,1
1,0,2739,0,1
0,0,2738,1,1
0,1,2740,0,1
1,0,2740,0,1
0,0,2739,1,1
0,1,2741,0,1
1,0,2741,0,1
0,0,2740,1,1
0,1,2742,0,1
1,0,2742,0,1
0,0,2741,1,1
0,1,2743,0,1
1,0,2743,0,1
0,0,2742,1,1
0,1,2744,0,1
1,0,2744,0,1
0,0,2743,1,1
0,1,2745,0,1
1,0,2745,0,1
0,0,2744,1,1
0,1,2746,0,1
1,0,2746,0,1
0,0,2745,1,1
0,1,2747,0,1
1,0,2747,0,1
0,0,2746,1,1
0,1,2748,0,1
1,0,2748,0,1
0,0,2747,1,1
0,1,2749,0,1
1,0,2749,0,1
0,0,2748,1,1
0,1,2750,0,1
1,0,2750,0,1
0,0,2749,1,1
0,1,2751,0,1
1,0,2751,0,1
0,0,2750,1,1
0,1,2752,0,1
1,0,2752,0,1
0,0,2751,1,1
0,1,2753,0,1
1,0,2753,0,1
0,0,2752,1,1
0,1,2754,0,1
1,0,2754,0,1
0,0,2753,1,1
0,1,2755,0,1
1,0,2755,0,1
0,0,2754,1,1
0,1,2756,0,1
1,0,2756,0,1
0,0,2755,1,1
0,1,2757,0,1
1,0,2757,0,1
0,0,2756,1,1
0,1,2758,0,1
1,0,2758,0,1
0,0,2757,1,1
0,1,2759,0,1
1,0,2759,0,1
0,0,2758,1,1
0,1,2760,0,1
1,0,2760,0,1
0,0,2759,1,1
0,1,2761,0,1
1,0,2761,0,1
0,0,2760,1,1
0,1,2762,0,1
1,0,2762,0,1
0,0,2761,1,1
0,1,2763,0,1
1,0,2763,0,1
0,0,2762,1,1
0,1,2764,0,1
1,0,2764,0,1
0,0,2763,1,1
0,1,2765,0,1
1,0,2765,0,1
0,0,2764,1,1
0,1,2766,0,1
1,0,2766,0,1
0,0,2765,1,1
0,1,2767,0,1
1,0,2767,0,1
0,0,2766,1,1
0,1,2768,0,1
1,0,2768,0,1
0,0,2767,1,1
0,1,2769,0,1
1,0,2769,0,1
0,0,2768,1,1
0,1,2770,0,1
1,0,2770,0,1
0,0,2769,1,1
0,1,2771,0,1
1,0,2771,0,1
0,0,2770,1,1
0,1,2772,0,1
1,0,2772,0,1
0,0,2771,1,1
0,1,2773,0,1
1,0,2773,0,1
0,0,2772,1,1
0,1,2774,0,1
1,0,2774,0,1
0,0,2773,1,1
0,1,2775,0,1
1,0,2775,0,1
0,0,2774,1,1
0,1,2776,0,1
1,0,2776,0,1
0,0,2775,1,1
0,1,2777,0,1
1,0,2777,0,1
0,0,2776,1,1
0,1,2778,0,1
1,0,2778,0,1
0,0,2777,1,1
0,1,2779,0,1
1,0,2779,0,1
0,0,2778,1,1
0,1,2780,0,1
1,0,2780,0,1
0,0,2779,1,1
0,1,2781,0,1
1,0,2781,0,1
0,0,2780,1,1
0,1,2782,0,1
1,0,2782,0,1
0,0,2781,1,1
0,1,2783,0,1
1,0,2783,0,1
0,0,2782,1,1
0,1,2784,0,1
1,0,2784,0,1
0,0,2783,1,1
0,1,2785,0,1
1,0,2785,0,1
0,0,2784,1,1
0,1,2786,0,1
1,0,2786,0,1
0,0,2785,1,1
0,1,2787,0,1
1,0,2787,0,1
0,0,2786,1,1
0,1,2788,0,1
1,0,2788,0,1
0,0,2787,1,1
0,1,2789,0,1
1,0,2789,0,1
0,0,2788,1,1
0,1,2790,0,1
1,0,2790,0,1
0,0,2789,1,1
0,1,2791,0,1
1,0,2791,0,1
0,0,2790,1,1
0,1,2792,0,1
1,0,2792,0,1
0,0,2791,1,1
0,1,2793,0,1
1,0,2793,0,1
0,0,2792,1,1
0,1,2794,0,1
1,0,2794,0,1
0,0,2793,1,1
0,1,2795,0,1
1,0,2795,0,1
0,0,2794,1,1
0,1,2796,0,1
1,0,2796,0,1
0,0,2795,1,1
0,1,2797,0,1
1,0,2797,0,1
0,0,2796,1,1
0,1,2798,0,1
1,0,2798,0,1
0,0,2797,1,1
0,1,2799,0,1
1,0,2799,0,1
0,0,2798,1,1
0,1,2800,0,1
1,0,2800,0,1
0,0,2799,1,1
0,1,2801,0,1
1,0,2801,0,1
0,0,2800,1,1
0,1,2802,0,1
1,0,2802,0,1
0,0,2801,1,1
0,1,2803,0,1
1,0,2803,0,1
0,0,2802,1,1
0,1,2804,0,1
1,0,2804,0,1
0,0,2803,1,1
0,1,2805,0,1
1,0,2805,0,1
0,0,2804,1,1
0,1,2806,0,1
1,0,2806,0,1
0,0,2805,1,1
0,1,2807,0,1
1,0,2807,0,1
0,0,2806,1,1
0,1,2808,0,1
1,0,2808,0,1
0,0,2807,1,1
0,1,2809,0,1
1,0,2809,0,1
0,0,2808,1,1
0,1,2810,0,1
1,0,2810,0,1
0,0,2809,1,1
0,1,2811,0,1
1,0,2811,0,1
0,0,2810,1,1
0,1,2812,0,1
1,0,2812,0,1
0,0,2811,1,1
0,1,2813,0,1
1,0,2813,0,1
0,0,2812,1,1
0,1,2814,0,1
1,0,2814,0,1
0,0,2813,1,1
0,1,2815,0,1
1,0,2815,0,1
0,0,2814,1,1
0,1,2816,0,1
1,0,2816,0,1
0,0,2815,1,1
0,1,2817,0,1
1,0,2817,0,1
0,0,2816,1,1
0,1,2818,0,1
1,0,2818,0,1
0,0,2817,1,1
0,1,2819,0,1
1,0,2819,0,1
0,0,2818,1,1
0,1,2820,0,1
1,0,2820,0,1
0,0,2819,1,1
0,1,2821,0,1
1,0,2821,0,1
0,0,2820,1,1
0,1,2822,0,1
1,0,2822,0,1
0,0,2821,1,1
0,1,2823,0,1
1,0,2823,0,1
0,0,2822,1,1
0,1,2824,0,1
1,0,2824,0,1
0,0,2823,1,1
0,1,2825,0,1
1,0,2825,0,1
0,0,2824,1,1
0,1,2826,0,1
1,0,2826,0,1
0,0,2825,1,1
0,1,2827,0,1
1,0,2827,0,1
0,0,2826,1,1
0,1,2828,0,1
1,0,2828,0,1
0,0,2827,1,1
0,1,2829,0,1
1,0,2829,0,1
0,0,2828,1,1
0,1,2830,0,1
1,0,2830,0,1
0,0,2829,1,1
0,1,2831,0,1
1,0,2831,0,1
0,0,2830,1,1
0,1,2832,0,1
1,0,2832,0,1
0,0,2831,1,1
0,1,2833,0,1
1,0,2833,0,1
0,0,2832,1,1
0,1,2834,0,1
1,0,2834,0,1
0,0,2833,1,1
0,1,2835,0,1
1,0,2835,0,1
0,0,2834,1,1
0,1,2836,0,1
1,0,2836,0,1
0,0,2835,1,1
0,1,2837,0,1
1,0,2837,0,1
0,0,2836,1,1
0,1,2838,0,1
1,0,2838,0,1
0,0,2837,1,1
0,1,2839,0,1
1,0,2839,0,1
0,0,2838,1,1
0,1,2840,0,1
1,0,2840,0,1
0,0,2839,1,1
0,1,2841,0,1
1,0,2841,0,1
0,0,2840,1,1
0,1,2842,0,1
1,0,2842,0,1
0,0,2841,1,1
0,1,2843,0,1
1,0,2843,0,1
0,0,2842,1,1
0,1,2844,0,1
1,0,2844,0,1
0,0,2843,1,1
0,1,2845,0,1
1,0,2845,0,1
0,0,2844,1,1
0,1,2846,0,1
1,0,2846,0,1
0,0,2845,1,1
0,1,2847,0,1
1,0,2847,0,1
0,0,2846,1,1
0,1,2848,0,1
1,0,2848,0,1
0,0,2847,1,1
0,1,2849,0,1
1,0,2849,0,1
0,0,2848,1,1
0,1,2850,0,1
1,0,2850,0,1
0,0,2849,1,1
0,1,2851,0,1
1,0,2851,0,1
0,0,2850,1,1
0,1,2852,0,1
1,0,2852,0,1
0,0,2851,1,1
0,1,2853,0,1
1,0,2853,0,1
0,0,2852,1,1
0,1,2854,0,1
1,0,2854,0,1
0,0,2853,1,1
0,1,2855,0,1
1,0,2855,0,1
0,0,2854,1,1
0,1,2856,0,1
1,0,2856,0,1
0,0,2855,1,1
0,1,2857,0,1
1,0,2857,0,1
0,0,2856,1,1
0,1,2858,0,1
1,0,2858,0,1
0,0,2857,1,1
0,1,2859,0,1
1,0,2859,0,1
0,0,2858,1,1
0,1,2860,0,1
1,0,2860,0,1
0,0,2859,1,1
0,1,2861,0,1
1,0,2861,0,1
0,0,2860,1,1
0,1,2862,0,1
1,0,2862,0,1
0,0,2861,1,1
0,1,2863,0,1
1,0,2863,0,1
0,0,2862,1,1
0,1,2864,0,1
1,0,2864,0,1
0,0,2863,1,1
0,1,2865,0,1
1,0,2865,0,1
0,0,2864,1,1
0,1,2866,0,1
1,0,2866,0,1
0,0,2865,1,1
0,1,2867,0,1
1,0,2867,0,1
0,0,2866,1,1
0,1,2868,0,1
1,0,2868,0,1
0,0,2867,1,1
0,1,2869,0,1
1,0,2869,0,1
0,0,2868,1,1
0,1,2870,0,1
1,0,2870,0,1
0,0,2869,1,1
0,1,2871,0,1
1,0,2871,0,1
0,0,2870,1,1
0,1,2872,0,1
1,0,2872,0,1
0,0,2871,1,1
0,1,2873,0,1
1,0,2873,0,1
0,0,2872,1,1
0,1,2874,0,1
1,0,2874,0,1
0,0,2873,1,1
0,1,2875,0,1
1,0,2875,0,1
0,0,2874,1,1
0,1,2876,0,1
1,0,2876,0,1
0,0,2875,1,1
0,1,2877,0,1
1,0,2877,0,1
0,0,2876,1,1
0,1,2878,0,1
1,0,2878,0,1
0,0,2877,1,1
0,1,2879,0,1
1,0,2879,0,1
0,0,2878,1,1
0,1,2880,0,1
1,0,2880,0,1
0,0,2879,1,1
0,1,2881,0,1
1,0,2881,0,1
0,0,2880,1,1
0,1,2882,0,1
1,0,2882,0,1
0,0,2881,1,1
0,1,2883,0,1
1,0,2883,0,1
0,0,2882,1,1
0,1,2884,0,1
1,0,2884,0,1
0,0,2883,1,1
0,1,2885,0,1
1,0,2885,0,1
0,0,2884,1,1
0,1,2886,0,1
1,0,2886,0,1
0,0,2885,1,1
0,1,2887,0,1
1,0,2887,0,1
0,0,2886,1,1
0,1,2888,0,1
1,0,2888,0,1
0,0,2887,1,1
0,1,2889,0,1
1,0,2889,0,1
0,0,2888,1,1
0,1,2890,0,1
1,0,2890,0,1
0,0,2889,1,1
0,1,2891,0,1
1,0,2891,0,1
0,0,2890,1,1
0,1,2892,0,1
1,0,2892,0,1
0,0,2891,1,1
0,1,2893,0,1
1,0,2893,0,1
0,0,2892,1,1
0,1,2894,0,1
1,0,2894,0,1
0,0,2893,1,1
0,1,2895,0,1
1,0,2895,0,1
0,0,2894,1,1
0,1,2896,0,1
1,0,2896,0,1
0,0,2895,1,1
0,1,2897,0,1
1,0,2897,0,1
0,0,2896,1,1
0,1,2898,0,1
1,0,2898,0,1
0,0,2897,1,1
0,1,2899,0,1
1,0,2899,0,1
0,0,2898,1,1
0,1,2900,0,1
1,0,2900,0,1
0,0,2899,1,1
0,1,2901,0,1
1,0,2901,0,1
0,0,2900,1,1
0,1,2902,0,1
1,0,2902,0,1
0,0,2901,1,1
0,1,2903,0,1
1,0,2903,0,1
0,0,2902,1,1
0,1,2904,0,1
1,0,2904,0,1
0,0,2903,1,1
0,1,2905,0,1
1,0,2905,0,1
0,0,2904,1,1
0,1,2906,0,1
1,0,2906,0,1
0,0,2905,1,1
0,1,2907,0,1
1,0,2907,0,1
0,0,2906,1,1
0,1,2908,0,1
1,0,2908,0,1
0,0,2907,1,1
0,1,2909,0,1
1,0,2909,0,1
0,0,2908,1,1
0,1,2910,0,1
1,0,2910,0,1
0,0,2909,1,1
0,1,2911,0,1
1,0,2911,0,1
0,0,2910,1,1
0,1,2912,0,1
1,0,2912,0,1
0,0,2911,1,1
0,1,2913,0,1
1,0,2913,0,1
0,0,2912,1,1
0,1,2914,0,1
1,0,2914,0,1
0,0,2913,1,1
0,1,2915,0,1
1,0,2915,0,1
0,0,2914,1,1
0,1,2916,0,1
1,0,2916,0,1
0,0,2915,1,1
0,1,2917,0,1
1,0,2917,0,1
0,0,2916,1,1
0,1,2918,0,1
1,0,2918,0,1
0,0,2917,1,1
0,1,2919,0,1
1,0,2919,0,1
0,0,2918,1,1
0,1,2920,0,1
1,0,2920,0,1
0,0,2919,1,1
0,1,2921,0,1
1,0,2921,0,1
0,0,2920,1,1
0,1,2922,0,1
1,0,2922,0,1
0,0,2921,1,1
0,1,2923,0,1
1,0,2923,0,1
0,0,2922,1,1
0,1,2924,0,1
1,0,2924,0,1
0,0,2923,1,1
0,1,2925,0,1
1,0,2925,0,1
0,0,2924,1,1
0,1,2926,0,1
1,0,2926,0,1
0,0,2925,1,1
0,1,2927,0,1
1,0,2927,0,1
0,0,2926,1,1
0,1,2928,0,1
1,0,2928,0,1
0,0,2927,1,1
0,1,2929,0,1
1,0,2929,0,1
0,0,2928,1,1
0,1,2930,0,1
1,0,2930,0,1
0,0,2929,1,1
0,1,2931,0,1
1,0,2931,0,1
0,0,2930,1,1
0,1,2932,0,1
1,0,2932,0,1
0,0,2931,1,1
0,1,2933,0,1
1,0,2933,0,1
0,0,2932,1,1
0,1,2934,0,1
1,0,2934,0,1
0,0,2933,1,1
0,1,2935,0,1
1,0,2935,0,1
0,0,2934,1,1
0,1,2936,0,1
1,0,2936,0,1
0,0,2935,1,1
0,1,2937,0,1
1,0,2937,0,1
0,0,2936,1,1
0,1,2938,0,1
1,0,2938,0,1
0,0,2937,1,1
0,1,2939,0,1
1,0,2939,0,1
0,0,2938,1,1
0,1,2940,0,1
1,0,2940,0,1
0,0,2939,1,1
0,1,2941,0,1
1,0,2941,0,1
0,0,2940,1,1
0,1,2942,0,1
1,0,2942,0,1
0,0,2941,1,1
0,1,2943,0,1
1,0,2943,0,1
0,0,2942,1,1
0,1,2944,0,1
1,0,2944,0,1
0,0,2943,1,1
0,1,2945,0,1
1,0,2945,0,1
0,0,2944,1,1
0,1,2946,0,1
1,0,2946,0,1
0,0,2945,1,1
0,1,2947,0,1
1,0,2947,0,1
0,0,2946,1,1
0,1,2948,0,1
1,0,2948,0,1
0,0,2947,1,1
0,1,2949,0,1
1,0,2949,0,1
0,0,2948,1,1
0,1,2950,0,1
1,0,2950,0,1
0,0,2949,1,1
